SEC,W,MACH,AIRSPD,TEFLAPL,XIDA,T,ALTSTD,N1,PITCH
4930,58990.84861,0.724,250,0,2.81,-26.25,34102,84,2.81
4931,58990.268,0.723,249,0,2.64,-26.25,34102,84,2.64
4932,58989.68739,0.723,248,0,2.81,-26.25,34103,84,2.81
4933,58989.10678,0.722,249,0,2.81,-26.5,34101,84,2.81
4934,58988.52618,0.725,249,0,2.81,-26.5,34098,84,2.81
4935,58987.94758,0.726,249,0,2.64,-26.5,34100,84,2.64
4936,58987.36698,0.725,249,0,2.81,-26.25,34100,84,2.81
4937,58986.78637,0.723,249,0,2.81,-26.25,34098,84,2.81
4938,58986.20576,0.721,249,0,2.81,-26.25,34100,84,2.81
4939,58985.62515,0.723,248,0,2.64,-26.5,34102,84,2.64
4940,58985.04454,0.72,248,0,2.81,-26.5,34102,84,2.81
4941,58984.46595,0.721,248,0,2.64,-26.5,34103,84,2.64
4942,58983.88534,0.719,248,0,2.81,-26.5,34102,84,2.81
4943,58983.30877,0.719,248,0,2.81,-26.5,34103,84,2.81
4944,58982.73018,0.72,247,0,2.64,-26.5,34102,84,2.64
4945,58982.14957,0.722,248,0,2.64,-26.5,34107,84,2.64
4946,58981.57098,0.724,249,0,2.64,-26.5,34102,84,2.64
4947,58980.99238,0.723,249,0,2.81,-26.5,34103,84,2.81
4948,58980.41178,0.721,248,0,2.81,-26.5,34104,84,2.81
4949,58979.82915,0.723,248,0,2.64,-26.5,34104,84,2.64
4950,58979.24451,0.721,249,0,2.64,-26.5,34103,84,2.64
4951,58978.66189,0.723,248,0,2.64,-26.5,34105,84,2.64
4952,58978.07523,0.723,249,0,2.46,-26.5,34107,84,2.46
4953,58977.48656,0.723,248,0,2.64,-26.5,34106,84,2.64
4954,58976.90192,0.726,249,0,2.64,-26.5,34107,84,2.64
4955,58976.31728,0.723,250,0,2.64,-26.25,34108,84,2.64
4956,58975.73062,0.724,249,0,2.64,-26.25,34108,84,2.64
4957,58975.14195,0.723,249,0,2.64,-26.25,34107,84,2.64
4958,58974.5553,0.725,248,0,2.64,-26.25,34109,84,2.64
4959,58973.96662,0.725,250,0,2.64,-26.25,34107,84,2.64
4960,58973.37997,0.726,249,0,2.64,-26.25,34104,84,2.64
4961,58972.79331,0.724,249,0,2.64,-26.25,34105,84,2.64
4962,58972.20262,0.725,249,0,2.64,-26.25,34103,84,2.64
4963,58971.61194,0.726,249,0,2.64,-26.25,34102,84,2.64
4964,58971.02326,0.725,249,0,2.64,-26.25,34102,84,2.64
4965,58970.43258,0.727,250,0,2.64,-26.25,34102,84,2.64
4966,58969.84189,0.726,250,0,2.81,-26.25,34103,84,2.81
4967,58969.25322,0.726,250,0,2.81,-26.25,34099,84,2.81
4968,58968.66253,0.726,250,0,2.81,-26.25,34101,84,2.81
4969,58968.07386,0.725,250,0,2.81,-26.25,34101,84,2.81
4970,58967.48518,0.727,250,0,2.81,-26.25,34102,84,2.81
4971,58966.89853,0.728,250,0,2.81,-26.25,34100,84,2.81
4972,58966.31389,0.728,250,0,2.81,-26,34103,84,2.81
4973,58965.72723,0.727,250,0,2.81,-26,34101,84,2.81
4974,58965.14058,0.725,250,0,2.81,-26,34098,84,2.81
4975,58964.55594,0.726,250,0,2.81,-26,34102,84,2.81
4976,58963.97331,0.724,250,0,2.64,-26.25,34102,84,2.64
4977,58963.3927,0.726,249,0,2.81,-26.25,34103,84,2.81
4978,58962.80806,0.724,249,0,2.64,-26.25,34103,84,2.64
4979,58962.22544,0.724,249,0,2.64,-26.25,34104,84,2.64
4980,58961.64282,0.722,249,0,2.64,-26.25,34104,84,2.64
4981,58961.06019,0.726,248,0,2.64,-26.5,34106,84,2.64
4982,58960.47757,0.726,250,0,2.64,-26.25,34105,84,2.64
4983,58959.89494,0.726,250,0,2.64,-26.25,34105,84,2.64
4984,58959.31232,0.727,249,0,2.64,-26.25,34106,84,2.64
4985,58958.72768,0.726,250,0,2.64,-26.25,34106,84,2.64
4986,58958.14506,0.726,250,0,2.81,-26.25,34105,84,2.81
4987,58957.56042,0.727,250,0,2.64,-26.25,34104,84,2.64
4988,58956.97578,0.728,250,0,2.64,-26.25,34105,84,2.64
4989,58956.39114,0.728,251,0,2.64,-26.25,34107,84,2.64
4990,58955.8065,0.727,250,0,2.64,-26,34107,84,2.64
4991,58955.22186,0.728,250,0,2.64,-26,34107,84,2.64
4992,58954.63722,0.728,251,0,2.64,-26,34107,84,2.64
4993,58954.05056,0.728,251,0,2.64,-26,34106,84,2.64
4994,58953.46592,0.73,251,0,2.64,-26,34107,84,2.64
4995,58952.88128,0.73,251,0,2.64,-26,34106,84,2.64
4996,58952.29664,0.729,251,0,2.64,-26,34107,84,2.64
4997,58951.70998,0.727,251,0,2.64,-26,34107,84,2.64
4998,58951.12333,0.728,251,0,2.64,-26,34106,84,2.64
4999,58950.53667,0.731,250,0,2.64,-26,34107,84,2.64
5000,58949.95002,0.729,251,0,2.64,-26,34105,84,2.64
5001,58949.36336,0.726,250,0,2.64,-26,34105,84,2.64
5002,58948.77872,0.726,250,0,2.64,-26,34106,84,2.64
5003,58948.19206,0.726,249,0,2.64,-26,34105,84,2.64
5004,58947.60742,0.726,250,0,2.64,-26,34103,84,2.64
5005,58947.02278,0.726,250,0,2.64,-26.25,34104,84,2.64
5006,58946.44016,0.725,250,0,2.64,-26.25,34103,84,2.64
5007,58945.85955,0.725,249,0,2.64,-26.25,34102,84,2.64
5008,58945.27894,0.727,249,0,2.64,-26.25,34101,84,2.64
5009,58944.69834,0.726,250,0,2.64,-26.25,34103,84,2.64
5010,58944.11773,0.726,250,0,2.81,-26.25,34100,84,2.81
5011,58943.5351,0.727,250,0,2.64,-26.25,34102,84,2.64
5012,58942.95651,0.725,250,0,2.81,-26.25,34100,84,2.81
5013,58942.3759,0.723,249,0,2.64,-26.25,34102,84,2.64
5014,58941.79328,0.723,248,0,2.64,-26.25,34102,84,2.64
5015,58941.21066,0.721,248,0,2.64,-26.25,34103,84,2.64
5016,58940.62803,0.724,248,0,2.64,-26.25,34102,84,2.64
5017,58940.04541,0.725,249,0,2.64,-26.25,34103,84,2.64
5018,58939.46278,0.725,249,0,2.81,-26.25,34102,84,2.81
5019,58938.88016,0.725,249,0,2.81,-26.25,34102,84,2.81
5020,58938.29955,0.724,249,0,2.64,-26.25,34104,84,2.64
5021,58937.71693,0.722,249,0,2.81,-26.25,34100,84,2.81
5022,58937.1343,0.722,248,0,2.64,-26.25,34103,84,2.64
5023,58936.55168,0.721,248,0,2.64,-26.5,34100,84,2.64
5024,58935.97107,0.721,248,0,2.64,-26.5,34102,84,2.64
5025,58935.39248,0.723,248,0,2.64,-26.5,34103,84,2.64
5026,58934.80986,0.722,248,0,2.64,-26.5,34102,84,2.64
5027,58934.22723,0.719,247,0,2.81,-26.5,34102,84,2.81
5028,58933.64058,0.72,247,0,2.64,-26.5,34104,84,2.64
5029,58933.05594,0.721,248,0,2.64,-26.5,34103,84,2.64
5030,58932.4713,0.722,248,0,2.64,-26.5,34102,84,2.64
5031,58931.88464,0.722,248,0,2.64,-26.5,34103,84,2.64
5032,58931.3,0.723,248,0,2.64,-26.5,34105,84,2.64
5033,58930.71334,0.721,249,0,2.64,-26.5,34103,84,2.64
5034,58930.12669,0.721,247,0,2.64,-26.5,34102,84,2.64
5035,58929.53802,0.722,248,0,2.64,-26.5,34103,84,2.64
5036,58928.95136,0.723,248,0,2.64,-26.5,34103,84,2.64
5037,58928.36269,0.724,249,0,2.64,-26.5,34102,84,2.64
5038,58927.772,0.724,249,0,2.64,-26.5,34102,84,2.64
5039,58927.18333,0.726,249,0,2.81,-26.25,34103,84,2.81
5040,58926.59062,0.726,250,0,2.64,-26.25,34105,84,2.64
5041,58925.99792,0.727,250,0,2.64,-26.25,34103,84,2.64
5042,58925.40522,0.728,250,0,2.64,-26.25,34105,84,2.64
5043,58924.81251,0.727,250,0,2.64,-26,34105,84,2.64
5044,58924.21779,0.727,250,0,2.64,-26,34107,84,2.64
5045,58923.62509,0.726,250,0,2.64,-26,34108,84,2.64
5046,58923.03037,0.726,250,0,2.64,-26,34108,84,2.64
5047,58922.43565,0.726,250,0,2.64,-26,34110,84,2.64
5048,58921.84093,0.726,250,0,2.64,-26.25,34108,84,2.64
5049,58921.24621,0.726,250,0,2.64,-26.25,34106,84,2.64
5050,58920.6535,0.725,250,0,2.64,-26.25,34108,84,2.64
5051,58920.0608,0.727,250,0,2.64,-26.25,34108,84,2.64
5052,58919.4681,0.727,250,0,2.64,-26.25,34107,84,2.64
5053,58918.87539,0.726,250,0,2.64,-26.25,34106,84,2.64
5054,58918.28067,0.725,249,0,2.64,-26.25,34108,84,2.64
5055,58917.68797,0.727,250,0,2.64,-26.25,34107,84,2.64
5056,58917.09526,0.727,250,0,2.64,-26.25,34105,84,2.64
5057,58916.50256,0.728,250,0,2.64,-26.25,34105,84,2.64
5058,58915.90986,0.728,250,0,2.64,-26.25,34105,84,2.64
5059,58915.31917,0.729,250,0,2.64,-26,34106,84,2.64
5060,58914.7305,0.729,251,0,2.64,-26,34104,84,2.64
5061,58914.14182,0.728,250,0,2.64,-26,34104,84,2.64
5062,58913.55114,0.728,250,0,2.64,-26,34104,84,2.64
5063,58912.95843,0.728,251,0,2.64,-26,34104,84,2.64
5064,58912.36774,0.728,250,0,2.64,-26,34103,84,2.64
5065,58911.77706,0.729,251,0,2.64,-26,34104,84,2.64
5066,58911.18435,0.728,251,0,2.64,-25.75,34105,84,2.64
5067,58910.59366,0.73,251,0,2.64,-25.75,34104,84,2.64
5068,58910.00096,0.731,251,0,2.64,-26,34104,84,2.64
5069,58909.41027,0.731,251,0,2.64,-25.75,34105,84,2.64
5070,58908.81757,0.731,252,0,2.64,-25.75,34106,84,2.64
5071,58908.22688,0.732,252,0,2.64,-25.75,34105,84,2.64
5072,58907.63619,0.732,252,0,2.46,-25.5,34106,84,2.46
5073,58907.0455,0.733,252,0,2.46,-25.5,34106,84,2.46
5074,58906.4528,0.732,252,0,2.64,-25.5,34105,84,2.64
5075,58905.8601,0.733,252,0,2.46,-25.5,34106,84,2.46
5076,58905.26739,0.733,252,0,2.46,-25.5,34108,84,2.46
5077,58904.67469,0.733,252,0,2.46,-25.25,34108,84,2.46
5078,58904.084,0.732,252,0,2.46,-25.25,34107,84,2.46
5079,58903.4913,0.733,252,0,2.46,-25.25,34106,84,2.46
5080,58902.90061,0.732,252,0,2.46,-25.25,34106,84,2.46
5081,58902.30992,0.732,252,0,2.46,-25.25,34107,84,2.46
5082,58901.72125,0.732,252,0,2.46,-25.25,34106,84,2.46
5083,58901.13258,0.732,252,0,2.46,-25.25,34106,84,2.46
5084,58900.54189,0.731,252,0,2.46,-25.25,34107,84,2.46
5085,58899.95322,0.732,251,0,2.46,-25.25,34108,84,2.46
5086,58899.36454,0.732,252,0,2.64,-25.25,34105,84,2.64
5087,58898.77386,0.733,252,0,2.64,-25.25,34106,84,2.64
5088,58898.18317,0.732,252,0,2.64,-25.25,34104,84,2.64
5089,58897.59651,0.733,252,0,2.64,-25.25,34102,84,2.64
5090,58897.00784,0.733,252,0,2.64,-25.25,34103,84,2.64
5091,58896.42118,0.733,252,0,2.64,-25.25,34102,84,2.64
5092,58895.83251,0.733,252,0,2.64,-25.25,34100,84,2.64
5093,58895.24586,0.733,252,0,2.64,-25.25,34101,84,2.64
5094,58894.66122,0.733,252,0,2.64,-25.25,34103,84,2.64
5095,58894.07456,0.733,253,0,2.64,-25.25,34103,84,2.64
5096,58893.4879,0.733,252,0,2.64,-25.25,34104,84,2.64
5097,58892.90326,0.732,252,0,2.64,-25.25,34105,84,2.64
5098,58892.31661,0.733,252,0,2.64,-25.25,34106,84,2.64
5099,58891.72995,0.733,252,0,2.64,-25.25,34107,84,2.64
5100,58891.14733,0.732,252,0,2.46,-25.25,34108,84,2.46
5101,58890.56269,0.732,252,0,2.46,-25.25,34110,84,2.46
5102,58889.97805,0.732,252,0,2.46,-25.25,34110,84,2.46
5103,58889.39341,0.73,251,0,2.46,-25.25,34110,84,2.46
5104,58888.80877,0.731,251,0,2.46,-25.25,34111,84,2.46
5105,58888.22413,0.731,251,0,2.46,-25.25,34112,84,2.46
5106,58887.6415,0.731,251,0,2.46,-25.25,34111,84,2.46
5107,58887.05888,0.73,251,0,2.46,-25.25,34109,84,2.46
5108,58886.47626,0.73,251,0,2.46,-25.25,34109,84,2.46
5109,58885.89363,0.73,251,0,2.46,-25.25,34109,84,2.46
5110,58885.31101,0.729,251,0,2.46,-25.25,34108,84,2.46
5111,58884.72838,0.731,251,0,2.46,-25.25,34108,84,2.46
5112,58884.14576,0.733,252,0,2.46,-25.25,34106,84,2.46
5113,58883.56314,0.733,252,0,2.46,-25.25,34107,84,2.46
5114,58882.98253,0.732,252,0,2.64,-25.25,34105,84,2.64
5115,58882.3999,0.733,252,0,2.64,-25.25,34105,84,2.64
5116,58881.81728,0.732,252,0,2.64,-25.25,34105,84,2.64
5117,58881.23466,0.731,252,0,2.64,-25.25,34105,84,2.64
5118,58880.65203,0.731,252,0,2.46,-25.25,34105,84,2.46
5119,58880.06941,0.731,251,0,2.64,-25.25,34105,84,2.64
5120,58879.48678,0.731,251,0,2.64,-25.25,34105,84,2.64
5121,58878.90416,0.731,252,0,2.64,-25.25,34105,84,2.64
5122,58878.32355,0.732,252,0,2.46,-25.25,34104,84,2.46
5123,58877.74093,0.731,252,0,2.46,-25.25,34103,84,2.46
5124,58877.1583,0.73,251,0,2.46,-25.25,34104,84,2.46
5125,58876.57366,0.73,251,0,2.46,-25.25,34104,84,2.46
5126,58875.99104,0.729,251,0,2.46,-25.25,34105,84,2.46
5127,58875.40842,0.729,251,0,2.46,-25.25,34105,84,2.46
5128,58874.82579,0.729,251,0,2.46,-25.25,34106,84,2.46
5129,58874.24115,0.73,251,0,2.46,-25.25,34106,84,2.46
5130,58873.65853,0.73,251,0,2.46,-25.25,34106,84,2.46
5131,58873.0759,0.729,251,0,2.46,-25.25,34106,84,2.46
5132,58872.49328,0.729,251,0,2.46,-25.25,34107,84,2.46
5133,58871.91066,0.729,251,0,2.46,-25.25,34105,84,2.46
5134,58871.32803,0.728,251,0,2.46,-25.25,34105,84,2.46
5135,58870.74541,0.728,250,0,2.46,-25.25,34106,84,2.46
5136,58870.16077,0.727,250,0,2.46,-25.25,34105,84,2.46
5137,58869.57613,0.728,250,0,2.64,-25.25,34104,84,2.64
5138,58868.9935,0.73,251,0,2.64,-25.25,34103,84,2.64
5139,58868.41088,0.73,251,0,2.64,-25.25,34101,84,2.64
5140,58867.82826,0.73,251,0,2.64,-25.25,34101,84,2.64
5141,58867.24563,0.731,252,0,2.64,-25.25,34100,84,2.64
5142,58866.66301,0.732,252,0,2.64,-25.25,34100,84,2.64
5143,58866.08038,0.733,252,0,2.64,-25,34100,84,2.64
5144,58865.49574,0.733,252,0,2.64,-25,34099,84,2.64
5145,58864.90909,0.734,253,0,2.64,-25,34100,84,2.64
5146,58864.32243,0.733,253,0,2.64,-25,34099,84,2.64
5147,58863.73779,0.734,253,0,2.64,-25,34101,84,2.64
5148,58863.15315,0.734,253,0,2.64,-25,34102,84,2.64
5149,58862.5665,0.734,253,0,2.64,-24.75,34104,84,2.64
5150,58861.97984,0.733,253,0,2.64,-24.75,34105,84,2.64
5151,58861.39117,0.733,252,0,2.64,-24.75,34105,84,2.64
5152,58860.8025,0.732,252,0,2.46,-24.75,34106,84,2.46
5153,58860.21584,0.732,252,0,2.46,-24.75,34108,84,2.46
5154,58859.62918,0.731,252,0,2.46,-24.75,34107,84,2.46
5155,58859.04253,0.732,252,0,2.46,-24.75,34109,84,2.46
5156,58858.45587,0.733,252,0,2.46,-24.75,34107,84,2.46
5157,58857.86922,0.732,252,0,2.46,-24.75,34105,84,2.46
5158,58857.28256,0.732,252,0,2.64,-24.75,34106,84,2.64
5159,58856.6959,0.733,252,0,2.64,-24.75,34105,84,2.64
5160,58856.10925,0.735,253,0,2.64,-24.75,34104,84,2.64
5161,58855.52461,0.734,253,0,2.64,-24.75,34102,84,2.64
5162,58854.94198,0.735,253,0,2.64,-24.75,34104,84,2.64
5163,58854.35734,0.734,253,0,2.64,-24.75,34103,84,2.64
5164,58853.7727,0.735,253,0,2.64,-24.75,34102,84,2.64
5165,58853.19008,0.734,253,0,2.64,-24.75,34101,84,2.64
5166,58852.60544,0.736,253,0,2.64,-24.75,34102,84,2.64
5167,58852.02483,0.734,253,0,2.64,-24.75,34103,84,2.64
5168,58851.44221,0.734,253,0,2.64,-24.75,34105,84,2.64
5169,58850.85958,0.734,253,0,2.64,-24.75,34105,84,2.64
5170,58850.27696,0.734,253,0,2.64,-24.75,34107,84,2.64
5171,58849.69434,0.735,253,0,2.64,-24.75,34107,84,2.64
5172,58849.11171,0.733,253,0,2.64,-24.75,34104,84,2.64
5173,58848.53312,0.734,253,0,2.46,-24.75,34105,84,2.46
5174,58847.9505,0.733,253,0,2.46,-24.75,34105,84,2.46
5175,58847.36989,0.733,252,0,2.46,-24.75,34106,84,2.46
5176,58846.78928,0.733,253,0,2.46,-24.75,34106,84,2.46
5177,58846.20867,0.734,253,0,2.46,-24.75,34104,84,2.46
5178,58845.63008,0.736,253,0,2.64,-24.75,34105,84,2.64
5179,58845.05149,0.736,253,0,2.64,-24.75,34103,84,2.64
5180,58844.47088,0.737,253,0,2.64,-24.75,34102,84,2.64
5181,58843.89027,0.736,253,0,2.64,-24.75,34102,84,2.64
5182,58843.30966,0.736,254,0,2.64,-24.75,34103,84,2.64
5183,58842.73107,0.737,254,0,2.64,-24.75,34103,84,2.64
5184,58842.15248,0.739,254,0,2.64,-24.75,34102,84,2.64
5185,58841.57389,0.737,255,0,2.64,-24.75,34103,84,2.64
5186,58840.9953,0.736,254,0,2.64,-24.75,34103,84,2.64
5187,58840.4167,0.735,254,0,2.64,-24.75,34101,84,2.64
5188,58839.83811,0.737,253,0,2.64,-24.75,34103,84,2.64
5189,58839.25952,0.737,254,0,2.64,-24.75,34102,84,2.64
5190,58838.68093,0.736,254,0,2.64,-24.75,34102,84,2.64
5191,58838.10234,0.737,254,0,2.64,-24.75,34101,84,2.64
5192,58837.52576,0.736,254,0,2.64,-24.75,34102,84,2.64
5193,58836.94918,0.736,253,0,2.64,-24.75,34102,83,2.64
5194,58836.37462,0.735,254,0,2.64,-24.75,34102,83,2.64
5195,58835.80006,0.735,254,0,2.64,-24.75,34100,83,2.64
5196,58835.2255,0.736,253,0,2.64,-24.75,34100,83,2.64
5197,58834.65296,0.736,253,0,2.64,-24.75,34099,83,2.64
5198,58834.0784,0.736,253,0,2.46,-24.75,34101,83,2.46
5199,58833.50182,0.735,254,0,2.64,-24.5,34101,83,2.64
5200,58832.92726,0.736,253,0,2.64,-24.5,34103,83,2.64
5201,58832.3527,0.734,253,0,2.64,-24.5,34103,83,2.64
5202,58831.77814,0.735,253,0,2.64,-24.5,34104,83,2.64
5203,58831.2056,0.735,253,0,2.64,-24.5,34103,83,2.64
5204,58830.63104,0.734,253,0,2.64,-24.5,34104,83,2.64
5205,58830.0585,0.734,253,0,2.64,-24.5,34104,83,2.64
5206,58829.48595,0.733,253,0,2.64,-24.5,34103,83,2.64
5207,58828.91341,0.733,252,0,2.64,-24.5,34104,83,2.64
5208,58828.33885,0.733,252,0,2.64,-24.5,34102,83,2.64
5209,58827.76832,0.733,252,0,2.64,-24.5,34101,83,2.64
5210,58827.19578,0.733,252,0,2.64,-24.75,34102,83,2.64
5211,58826.62726,0.732,252,0,2.64,-24.75,34101,83,2.64
5212,58826.05674,0.733,252,0,2.64,-24.75,34100,83,2.64
5213,58825.48621,0.732,252,0,2.64,-24.75,34100,83,2.64
5214,58824.91568,0.731,252,0,2.64,-24.75,34101,83,2.64
5215,58824.34515,0.73,251,0,2.64,-24.75,34102,83,2.64
5216,58823.77462,0.73,251,0,2.64,-24.75,34101,83,2.64
5217,58823.2041,0.73,251,0,2.64,-24.75,34102,83,2.64
5218,58822.63357,0.73,251,0,2.64,-24.75,34102,83,2.64
5219,58822.06304,0.732,251,0,2.64,-24.75,34102,83,2.64
5220,58821.49251,0.733,252,0,2.64,-24.75,34102,83,2.64
5221,58820.92198,0.732,252,0,2.64,-24.75,34104,83,2.64
5222,58820.34944,0.732,252,0,2.64,-24.75,34103,83,2.64
5223,58819.7769,0.731,252,0,2.64,-24.75,34105,83,2.64
5224,58819.20637,0.731,252,0,2.64,-24.75,34106,83,2.64
5225,58818.63584,0.731,252,0,2.64,-24.75,34106,83,2.64
5226,58818.06531,0.732,251,0,2.64,-25,34106,83,2.64
5227,58817.49277,0.731,251,0,2.64,-25,34107,83,2.64
5228,58816.92224,0.733,252,0,2.64,-25,34108,83,2.64
5229,58816.3497,0.732,252,0,2.64,-25,34108,83,2.64
5230,58815.77917,0.73,252,0,2.64,-24.75,34108,83,2.64
5231,58815.20864,0.732,251,0,2.64,-24.75,34108,83,2.64
5232,58814.6361,0.732,252,0,2.46,-25,34109,83,2.46
5233,58814.06557,0.732,251,0,2.64,-25,34108,83,2.64
5234,58813.49101,0.732,252,0,2.46,-25,34108,83,2.46
5235,58812.91645,0.733,252,0,2.46,-24.75,34111,83,2.46
5236,58812.33987,0.73,252,0,2.46,-24.75,34110,83,2.46
5237,58811.7633,0.731,252,0,2.46,-24.75,34109,83,2.46
5238,58811.18672,0.731,251,0,2.46,-25,34110,83,2.46
5239,58810.61216,0.732,252,0,2.46,-25,34109,83,2.46
5240,58810.0376,0.731,252,0,2.46,-25,34108,83,2.46
5241,58809.46304,0.732,252,0,2.64,-25,34107,83,2.64
5242,58808.88848,0.733,252,0,2.46,-25,34106,83,2.46
5243,58808.31392,0.733,252,0,2.64,-25,34106,83,2.64
5244,58807.73936,0.733,252,0,2.64,-25,34107,83,2.64
5245,58807.1648,0.732,252,0,2.64,-25,34107,83,2.64
5246,58806.58822,0.732,252,0,2.64,-25,34105,83,2.64
5247,58806.01165,0.733,252,0,2.64,-25,34107,83,2.64
5248,58805.43507,0.733,252,0,2.64,-24.75,34105,83,2.64
5249,58804.86051,0.734,253,0,2.64,-25,34106,83,2.64
5250,58804.28595,0.732,253,0,2.64,-24.75,34108,83,2.64
5251,58803.71139,0.732,252,0,2.64,-24.75,34105,83,2.64
5252,58803.13683,0.734,252,0,2.46,-25,34107,83,2.46
5253,58802.56227,0.734,252,0,2.64,-25,34106,83,2.64
5254,58801.98973,0.734,253,0,2.64,-25,34107,83,2.64
5255,58801.41517,0.734,252,0,2.64,-25,34108,83,2.64
5256,58800.84061,0.735,252,0,2.64,-25,34108,83,2.64
5257,58800.26605,0.734,253,0,2.46,-25,34106,83,2.46
5258,58799.69149,0.735,253,0,2.64,-24.75,34106,83,2.64
5259,58799.11693,0.735,253,0,2.64,-24.75,34108,83,2.64
5260,58798.54035,0.735,253,0,2.64,-24.75,34107,83,2.64
5261,58797.96579,0.736,253,0,2.46,-24.75,34106,84,2.46
5262,58797.39123,0.736,253,0,2.64,-24.75,34106,83,2.64
5263,58796.81869,0.735,253,0,2.64,-24.75,34106,83,2.64
5264,58796.24413,0.734,253,0,2.46,-24.75,34107,83,2.46
5265,58795.6736,0.734,253,0,2.64,-24.75,34108,83,2.64
5266,58795.10307,0.734,253,0,2.46,-24.75,34107,83,2.46
5267,58794.53254,0.735,253,0,2.46,-24.75,34108,83,2.46
5268,58793.96202,0.735,253,0,2.46,-24.75,34109,83,2.46
5269,58793.3935,0.735,253,0,2.46,-24.75,34109,83,2.46
5270,58792.82298,0.734,253,0,2.46,-24.75,34109,83,2.46
5271,58792.25043,0.735,253,0,2.46,-24.75,34108,83,2.46
5272,58791.6799,0.735,253,0,2.46,-24.75,34107,83,2.46
5273,58791.10938,0.736,253,0,2.46,-24.75,34107,83,2.46
5274,58790.53885,0.735,253,0,2.46,-24.75,34106,83,2.46
5275,58789.96832,0.735,253,0,2.46,-24.75,34107,83,2.46
5276,58789.39779,0.735,253,0,2.46,-24.75,34108,83,2.46
5277,58788.82928,0.733,253,0,2.46,-24.75,34107,83,2.46
5278,58788.26077,0.734,252,0,2.46,-24.75,34107,83,2.46
5279,58787.69024,0.734,253,0,2.46,-24.75,34107,83,2.46
5280,58787.11971,0.733,252,0,2.46,-24.75,34106,83,2.46
5281,58786.54918,0.732,252,0,2.46,-24.75,34105,83,2.46
5282,58785.98067,0.733,252,0,2.46,-24.75,34104,83,2.46
5283,58785.41216,0.732,252,0,2.46,-24.75,34104,83,2.46
5284,58784.84566,0.732,252,0,2.64,-25,34104,83,2.64
5285,58784.27917,0.732,252,0,2.46,-25,34104,83,2.46
5286,58783.71267,0.732,252,0,2.64,-25,34104,83,2.64
5287,58783.14819,0.732,252,0,2.64,-25,34104,83,2.64
5288,58782.5817,0.731,252,0,2.64,-25,34102,83,2.64
5289,58782.0152,0.732,252,0,2.64,-25,34103,83,2.64
5290,58781.4487,0.732,252,0,2.64,-25,34103,83,2.64
5291,58780.88221,0.732,252,0,2.64,-25,34102,83,2.64
5292,58780.31571,0.732,252,0,2.64,-25,34101,83,2.64
5293,58779.75123,0.732,252,0,2.64,-25,34103,83,2.64
5294,58779.18675,0.733,252,0,2.64,-25,34102,83,2.64
5295,58778.62227,0.733,252,0,2.64,-25,34103,83,2.64
5296,58778.05779,0.732,252,0,2.64,-25,34104,83,2.64
5297,58777.49331,0.73,252,0,2.64,-25.25,34104,83,2.64
5298,58776.92883,0.729,251,0,2.64,-25.25,34103,83,2.64
5299,58776.36637,0.732,251,0,2.64,-25.25,34104,83,2.64
5300,58775.80189,0.731,252,0,2.64,-25.25,34104,83,2.64
5301,58775.23741,0.73,251,0,2.64,-25.25,34103,83,2.64
5302,58774.67293,0.731,251,0,2.64,-25.25,34103,83,2.64
5303,58774.10845,0.731,252,0,2.64,-25.25,34104,83,2.64
5304,58773.54397,0.731,252,0,2.64,-25.25,34104,83,2.64
5305,58772.97949,0.731,252,0,2.64,-25.25,34105,83,2.64
5306,58772.41299,0.731,252,0,2.64,-25.25,34103,83,2.64
5307,58771.8465,0.731,251,0,2.64,-25.25,34104,83,2.64
5308,58771.28202,0.731,251,0,2.64,-25.25,34103,83,2.64
5309,58770.71955,0.731,251,0,2.64,-25.25,34104,83,2.64
5310,58770.15507,0.73,251,0,2.46,-25.25,34105,83,2.46
5311,58769.58858,0.73,251,0,2.46,-25.25,34105,83,2.46
5312,58769.0241,0.73,251,0,2.64,-25.25,34105,83,2.64
5313,58768.45962,0.73,251,0,2.64,-25.25,34103,83,2.64
5314,58767.89312,0.729,251,0,2.46,-25.25,34104,83,2.46
5315,58767.32662,0.729,251,0,2.64,-25.25,34104,83,2.64
5316,58766.76214,0.729,251,0,2.64,-25.25,34104,83,2.64
5317,58766.19766,0.729,251,0,2.64,-25.25,34104,83,2.64
5318,58765.63117,0.729,251,0,2.64,-25.25,34102,83,2.64
5319,58765.06467,0.728,251,0,2.64,-25.25,34103,83,2.64
5320,58764.49616,0.729,251,0,2.64,-25.25,34103,83,2.64
5321,58763.92765,0.727,250,0,2.64,-25.25,34103,83,2.64
5322,58763.36115,0.729,250,0,2.64,-25.25,34103,83,2.64
5323,58762.79264,0.728,250,0,2.64,-25.25,34104,83,2.64
5324,58762.22614,0.728,251,0,2.64,-25.25,34104,83,2.64
5325,58761.65562,0.728,251,0,2.64,-25.25,34103,83,2.64
5326,58761.0871,0.727,250,0,2.64,-25.25,34105,83,2.64
5327,58760.51859,0.727,250,0,2.64,-25.25,34103,83,2.64
5328,58759.95008,0.727,250,0,2.64,-25.25,34104,83,2.64
5329,58759.38358,0.726,250,0,2.64,-25.25,34102,83,2.64
5330,58758.81709,0.726,250,0,2.64,-25.25,34101,83,2.64
5331,58758.24858,0.726,250,0,2.64,-25.25,34101,83,2.64
5332,58757.68208,0.727,250,0,2.64,-25.25,34101,83,2.64
